Sheet,ID,Species,Location,latitude,longitude,biomass,size,source,Institution
Seasearch,,Laminaria digitata,,55.22,-6.63,,,Searsearch,Searsearch
Seasearch,,Laminaria digitata,,55.21,-6.66,,,Searsearch,Searsearch
Seasearch,,Laminaria digitata,,54.94,-5.74,,,Searsearch,Searsearch
Seasearch,,Laminaria digitata,,55.2,-6.67,,,Searsearch,Searsearch
Seasearch,,Laminaria digitata,,54.39,-5.57,,,Searsearch,Searsearch
Seasearch,,Laminaria digitata,,54.66815291,-5.68391565,,,Searsearch,Searsearch
Seasearch,,Laminaria digitata,,54.67731777,-5.60926435,,,Searsearch,Searsearch
Seasearch,,Laminaria digitata,,54.26183503,-5.60128787,,,Searsearch,Searsearch
Seasearch,,Laminaria digitata,,54.25804946,-5.600973,,,Searsearch,Searsearch
PorcupineNHM,,Laminaria digitata,Carrickadda,53.15716667,-9.12666667,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Laminaria digitata,Srucorrafaan Rapids,53.13833333,-9.11833333,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Laminaria digitata,Parknahallagh Quay,53.18,-8.95166667,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Laminaria digitata,Dogs Bay,53.3719591,-9.9754388,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Laminaria digitata,Aird Oili Point S,54.1430111,-10.06673751,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Laminaria digitata,Aird Oili Point S,54.14351171,-10.06305734,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Laminaria digitata,Barrack,54.16301589,-10.09855814,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Laminaria digitata,Barranagh Island NE,54.16484861,-10.03473367,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Laminaria digitata,Barranagh Island NE,54.16484861,-10.03473367,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Laminaria digitata,Barranagh Island NE,54.16484861,-10.03473367,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Laminaria digitata,Blind Harbour,54.26536174,-9.92722826,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Laminaria digitata,Blacksod Point,54.09834511,-10.058394,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Laminaria digitata,Tonadoon,54.1088427,-10.13439351,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Laminaria digitata,Carrigeenmore,54.11084727,-10.05939192,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Laminaria digitata,Carrigeenmore,54.11084727,-10.05939192,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Laminaria digitata,Carrigeenmore,54.11084727,-10.05939192,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Laminaria digitata,Cross Point,54.20984975,-10.07856477,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Laminaria digitata,Cross Point,54.20984975,-10.07856477,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Laminaria digitata,Cross Point,54.21068597,-10.07672916,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Laminaria digitata,Moyrahan Point,54.12551148,-10.06523444,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Laminaria digitata,Moyrahan Point,54.12567606,-10.06506704,,,Porcupine Natural History Museum,Porcupine Natural History Museum
SeasearchAJ,,Laminaria digitata,Casson Sound,54.58560658,-8.429229381,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,Agharooney Point,55.20833207,-7.698311929,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,Canty's Cove,51.52601979,-9.709875512,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,Coral strand,53.24988943,-9.628898776,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"St John's Point, Main Stack",54.56825417,-8.460082645,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,Melmore Head,55.25599706,-7.787492833,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Dun Na Hininne (East), Inis Boffin",53.62499582,-10.17333554,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Dun Na Hininue (west), Inis Boffin",53.62499582,-10.17333554,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Lighthouse Gully, Hook Head",52.12275007,-6.928168336,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Skariff Island (west end), near Hedges End, Co. Kerry",51.73086835,-10.26022818,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Bullen Bay, Old Head, Kinsale",51.6383371,-8.541998917,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Tower Hole, Hook Head, Co. Wexford",52.12275007,-6.928168336,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Tower Hole, Hook Head, Co. Wexford",52.12275007,-6.928168336,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Cathedral Rocks, Inish na Bro, Blasket Islands",52.06166697,-10.60333507,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Sandycove Beach, Sandycove, Dun Laoghaire",53.28866331,-6.114667223,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Coral Strand, Carraro",53.24893022,-9.629219128,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Scuba Dive West, Killary",53.61663276,-9.872281809,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"East of Golam Head, Leiter Mullen, Co. Galway",53.22852998,-9.762420164,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Illoneau Island, Ballyvaughan, Co. Clare",53.15034693,-9.16533306,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Illoungurraig, Anaghavaan, Letir Mullin, Co. Galway",53.31328248,-9.663211338,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Newquay, Kinvarra",53.15641489,-9.074060971,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Newquay, Kinvarra",53.15641489,-9.074060971,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Newquay, Kinvarra",53.15641489,-9.074060971,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Keem Beach, West Achill Island, Co. Mayo",53.96510063,-10.19057808,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"The Gunhole, Old Head of Kinsale",51.61100246,-8.529995678,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Roberts Cove, sw of entrance to Cork Harbour",51.7430463,-8.310555781,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Charles Fort, Kinsale Harbour",51.69525342,-8.497473817,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Black Head, Old Head of Kinsale",51.62743528,-8.526952973,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Glenbeg, Caherdaniel, Iveragh Peninsula",51.75533747,-10.07449534,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Coral Strand, Carraroe",53.24924734,-9.630312726,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Roberts Cove, Tracton, Co. Cork",51.74300432,-8.310332327,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Kilcrohane Pier, Sheeps Head Peninsula, Co. Cork",51.57416356,-9.695837256,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Darrynane Bay, Caherdaniel, Co. Kerry",51.75766244,-10.13732871,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Mace Head Pier, Canna, Co. Galway",53.31803236,-9.890704339,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Tria Dhirean, Leiter Mor, Co. Galway",53.23231491,-9.733199939,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Skerd Rocks, 9.6 miles SW of Mace Head, Co. Galway",53.25724679,-10.00612515,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"North shore, Killary, Lennane, Co. Galway",53.6229157,-9.83855177,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"New Quay, South side of Galway Bay, Co. Clare",53.1654988,-9.074003013,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"New Quay, South side of Galway Bay, Co. Clare",53.1654988,-9.074003013,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"East side Hook Head, Co. Wexford",52.12329781,-6.930129476,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"East side Hook Head, Co. Wexford",52.12329781,-6.930129476,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Rusheen Point, West Killary Fjord, Co. Mayo",53.62500291,-9.855833915,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Sandy Cove, Co. Dublin",53.28850383,-6.115117243,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Lady's Stairs, Sandy Cove, Co. Dublin",53.2885508,-6.111413855,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Lady's Well, Sandy Cove, Co. Dublin",53.2886358,-6.111557139,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Coral Strand, Carraroe, Co. Galway",53.2382387,-9.629274591,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Diving Boards, Kilkee, Co. Clare",52.68253155,-9.659604095,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Cameron's Creek, north of Kilkee, Co. Clare",52.74386336,-9.608798288,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Ceibh Choille Saile, Flanneries Bridge, Kilkieran Bay, Co. Galway",53.35685024,-9.702001565,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Alondra wreck, S of Kedge Island/Spain Point, Baltimore",51.46118152,-9.345498879,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Danish Cellar, north coast of Mullet Peninsula, Co. Mayo",54.28891871,-9.988312152,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Scotsman's Bay, Sandy Cove, Co. Dublin",53.28880073,-6.115115793,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Opposite Lackeen Point, Blackwater, north shore Kenmare Bay, Co. Kerry",51.84599954,-9.750827218,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Canty's Cove, Dunmanus Bay, Mizen Peninsula, Co. Cork",51.52714719,-9.709080137,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Canty's Cove, Dunmanus Bay, Mizen Peninsula, Co. Cork",51.52714719,-9.709080137,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Mullaghmore Reef, nr harbour breakwater, Mullaghmore, Co. Sligo",54.45990046,-8.441111672,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Greystones Harbour, Greystones, Co. Wicklow, Republic of Ireland",53.15098367,-6.064888704,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Scuba Dive West Dive Centre, Killary, Co. Galway",53.61651809,-9.871426465,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Salt Lake, Clifden, Co. Galway",53.47453146,-10.01743468,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Carriggycrone Island, Derrynane Beach, Co. Kerry, Republic of Ireland",51.75778376,-10.1350706,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,The Pins,54.39001703,-5.563317012,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,The Pins,54.39018371,-5.571317057,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,East of black head,55.28938499,-6.258240748,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,Red Bay maerl,55.12160565,-6.030942054,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,Outside of Great Skerrie 3,55.22479136,-6.628328104,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,Georgetown Victory,54.30751736,-5.519152322,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,HMS Drake,55.28516856,-6.209807346,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,Caves East of Carrick-a-Reede Rope Bridge,55.23788128,-6.329913069,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Carrick-a-Reede Island, West Side",55.24049067,-6.332668665,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,Brompton Bay,54.66811563,-5.683958819,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,Dunseverick Harbour,55.23828176,-6.430334781,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,Inside Skerries,55.22216707,-6.635828524,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Seagrass Bed, Red Bay, Cushendall",55.06161401,-6.043709467,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,Outer Lees Wreck,54.38738185,-5.570187607,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,Skerries,55.22254057,-6.633483133,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,Slipway North of Blue Pool Countryside Centre,55.21034428,-6.653566778,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,Ramore Head,55.21071778,-6.663317657,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,Sketrick Channel,54.49080414,-5.641007622,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,Sketrick Channel,54.49080414,-5.641007622,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,Portrush Harbour,55.20690212,-6.658418707,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,Portrush Harbour,55.20670213,-6.658237996,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,Dunluce Reef,55.21581664,-6.577327319,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,Rathlin North Wall Pinnacles,55.3118474,-6.253406893,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Ardglass Golf Club, Ardglass, Co. Down",54.25848564,-5.602024816,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Portmuck Harbour, tip of Islandmagee, Co. Antrim",54.84869911,-5.727096853,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Wreck of the Albia, The Maidens, Co. Antrim",54.94986871,-5.741620652,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Back of Little Skerrie, Portrush",55.22049884,-6.636169214,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Back of Ramore Head, Portrush",55.21223254,-6.659939343,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Black Rocks, Portrush",55.19973665,-6.673088892,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Ballintoy Limestone, Boheeshane Bay, Ballintoy",55.2428196,-6.354884228,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Brompton Road, Bangor, Co. Down",54.66815291,-5.683915655,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Back of the Skerries, NE of Portrush",55.22050242,-6.635839166,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"The Skerries, NE of Portrush",55.22066604,-6.636503435,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Blue Pool, Portrush",55.20868268,-6.653026438,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Inner Lees, Strangford Lough, Co. Down",54.39143676,-5.575070458,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Zara Shoal, Strangford Lough",54.37905578,-5.561330464,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Marfield Bay, east side Strangford Lough",54.40323271,-5.580305414,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,Channel between Dunnyneil and Long Rock,54.40747082,-5.619692701,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"M.Y.Alastor, Ringhaddy Sound",54.45067114,-5.63199424,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,Ringhaddy Sound,54.45099571,-5.63166805,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Water Island, off Killough, Ardglass, Co. Down",54.24131433,-5.628210392,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Brompton Road, Bangor, North Down",54.66816515,-5.683513373,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Brompton west side, Bangor, North Down",54.6687793,-5.684903351,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Groomsport, Bangor, North Down",54.67746461,-5.61669517,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Dalriada Pier (outside Segrass MCZ), Cushendall",55.07976611,-6.05145346,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"SS Empire Tana, Inner Lees, Portaferry, Co. Down",54.39128035,-5.575796512,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Groomsport East, east end of Groomsport beach, North Down",54.67731777,-5.609264347,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Ardglass Harbour, Ardglass, Co. Down",54.26183503,-5.601287867,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Ardglass Golf Club North, Ardglass, Co. Down",54.25804946,-5.600972998,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Snorkle dive. Jenny Watt's Cove, Brompton Road, Bangor, Co. Down, Northern Ireland",54.66811516,-5.683974297,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Snorkel Dive, Mahee Island Rapids, Mahee Island, Strangford Lough, Co. Down, Northern Ireland",54.49548372,-5.645070009,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Snorkel dive. Blue Pool, Portrush, Co. Antrim",55.20861759,-6.65308176,,,Seasearch,Seasearch
SeasearchAJ,,Laminaria digitata,"Chapel Bay, SW Copeland Island, Co. Down",54.67285021,-5.535490624,,,Seasearch,Seasearch
NBDC,,Laminaria digitata,Magheramore,52.92983506,-6.02362818,,,https://marineinfo.org/id/dataset/5817,NBDC
NBDC,,Laminaria digitata,Beal,52.57471216,-9.63138033,,,https://marineinfo.org/id/dataset/5817,NBDC
NBDC,,Laminaria digitata,Kilmore Strand,52.48030039,-9.69854102,,,https://marineinfo.org/id/dataset/5817,NBDC
NBDC,,Laminaria digitata,Ballyheigue,52.35953774,-9.84070494,,,https://marineinfo.org/id/dataset/5817,NBDC
NBDC,,Laminaria digitata,Ballybunion,52.50929625,-9.68198322,,,https://marineinfo.org/id/dataset/5817,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Roches Point,51.79516,-8.25187,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Gyleen,51.79283,-8.17849,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Myrtleville,51.78064,-8.29304,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Curraghbinny,51.81191,-8.29295,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Lumsdins Bay,52.15467,-6.90373,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Hook Head Lighthouse,52.12469,-6.93049,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Glassilaun Point,53.61727,-9.87682,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Dunmore East,52.15413,-6.98913,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Wicklow Harbour,52.98117,-6.03164,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Greystones,53.146317,-6.059102,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Portnoo,54.84278,-8.46382,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Tawin Island,53.24488,-8.97542,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Renville,53.25614,-8.97127,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Silver Strand,53.24959,-9.12935,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Maghery,54.9247,-8.44804,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Dooey Point,54.87705,-8.38947,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Carraroe,53.24583,-9.62803,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Flannery bridge,53.35618,-9.70212,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Wicklow Silver Strand,52.95189,-6.01321,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Tra Bui,53.29388,-9.7708,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Calypso Bay,51.94663,-7.79369,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Knockadoon head,51.89448,-7.88591,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Carrowloghaun Point,54.27254,-8.66263,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Carrowloughan,54.27244,-8.663,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Whiting Bay,51.95035,-7.76662,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Raghly Point,54.32047,-8.63979,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Raghly Point,54.32056,-8.64048,,,https://marineinfo.org/id/dataset/5818,NBDC
RockshoremacroalgaeNBDC,,Laminaria digitata,Pollykelly,54.26485,-8.72005,,,https://marineinfo.org/id/dataset/5818,NBDC
