"species","lng","lat"
"Laminaria hyperborea",-8.66630852,54.42831306
"Laminaria hyperborea",-6.61074078,52.12535016
"Laminaria hyperborea",-7.81413566,55.24969429
"Laminaria hyperborea",-9.43878145,51.45309605
"Laminaria hyperborea",-9.98394908,54.30046965
"Laminaria hyperborea",-8.66574398,54.36511699
"Laminaria hyperborea",-10.23181272,54.09650776
"Laminaria hyperborea",-9.86231835,54.3277972
"Laminaria hyperborea",-6.40172285,52.16853177
"Laminaria hyperborea",-9.84521217,53.13910294
"Laminaria hyperborea",-9.74437579,51.65376698
"Laminaria hyperborea",-7.98352308,51.85922215
"Laminaria hyperborea",-8.44993415,54.47279204
"Laminaria hyperborea",-8.44593121,54.47192571
"Laminaria hyperborea",-8.48839169,54.44425002
"Laminaria hyperborea",-8.57255912,54.41599762
"Laminaria hyperborea",-9.84136622,54.29085711
"Laminaria hyperborea",-9.8651654,54.30164845
"Laminaria hyperborea",-7.80640286,55.21297633
"Laminaria hyperborea",-6.29310522,52.23021126
"Laminaria hyperborea",-9.91862794,51.62224816
"Laminaria hyperborea",-7.95799836,51.85863125
"Laminaria hyperborea",-8.45055122,54.47474015
"Laminaria hyperborea",-6.38865555,52.15174507
"Laminaria hyperborea",-9.81827302,53.13277362
"Laminaria hyperborea",-7.85520276,51.87875242
"Laminaria hyperborea",-7.95799836,51.85863125
"Laminaria hyperborea",-7.59221201,51.98951961
"Laminaria hyperborea",-9.45294116,51.4532727
"Laminaria hyperborea",-7.97732975,51.85638706
"Laminaria hyperborea",-6.60137827,52.12103777
"Laminaria hyperborea",-9.5968338,51.49029332
"Laminaria hyperborea",-9.50728081,51.49158884
"Laminaria hyperborea",-7.55030831,55.15572132
"Laminaria hyperborea",-7.95799836,51.85863125
"Laminaria hyperborea",-8.65962011,54.46597059
"Laminaria hyperborea",-9.29581171,51.50113569
"Laminaria hyperborea",-9.88227972,51.61056184
"Laminaria hyperborea",-7.70682529,51.94043614
"Laminaria hyperborea",-8.60569097,54.38013919
"Laminaria hyperborea",-7.76091053,55.19020609
"Laminaria hyperborea",-7.88017705,51.87840334
"Laminaria hyperborea",-6.20843777,52.60382707
"Laminaria hyperborea",-8.2969766,54.59893294
"Laminaria hyperborea",-7.80247924,55.29931049
"Laminaria hyperborea",-9.7497286,51.59376148
"Laminaria hyperborea",-10.01935341,51.59427895
"Laminaria hyperborea",-9.83427951,53.14325187
"Laminaria hyperborea",-9.82389246,53.13645813
"Laminaria hyperborea",-8.64311576,54.38159041
"Laminaria hyperborea",-9.91820578,51.63471265
"Laminaria hyperborea",-7.85520276,51.87875242
"Laminaria hyperborea",-9.8272391,51.55425483
"Laminaria hyperborea",-9.88227972,51.61056184
"Laminaria hyperborea",-10.00017991,53.25745002
"Laminaria hyperborea",-9.46092185,51.45005954
"Laminaria hyperborea",-8.53121788,54.43662063
"Laminaria hyperborea",-8.41225398,54.46426812
"Laminaria hyperborea",-10.2126258,54.12731238
"Laminaria hyperborea",-7.78177897,55.253667
"Laminaria hyperborea",-8.49349923,54.45207964
"Laminaria hyperborea",-7.70878204,51.94322151
"Laminaria hyperborea",-6.57447287,52.14943973
"Laminaria hyperborea",-9.92468911,51.6254412
"Laminaria hyperborea",-9.99489659,53.25573336
"Laminaria hyperborea",-9.68642317,52.52183144
"Laminaria hyperborea",-8.45473157,54.98088962
"Laminaria hyperborea",-9.91985679,51.79843229
"Laminaria hyperborea",-8.83441868,54.67010484
"Laminaria hyperborea",-8.81324149,54.66896046
"Laminaria hyperborea",-9.45734414,52.85778901
"Laminaria hyperborea",-10.39979976,51.84241809
"Laminaria hyperborea",-9.14208858,53.1564615
"Laminaria hyperborea",-9.46411929,52.92162183
"Laminaria hyperborea",-8.96989403,51.55357411
"Laminaria hyperborea",-8.526595,51.60988661
"Laminaria hyperborea",-9.65514847,52.6840917
"Laminaria hyperborea",-8.44327797,54.96907154
"Laminaria hyperborea",-10.26533321,51.72554945
"Laminaria hyperborea",-9.82005452,51.79118681
"Laminaria hyperborea",-8.46494624,54.98304689
"Laminaria hyperborea",-6.93199797,52.12195064
"Laminaria hyperborea",-10.3215388,51.95222335
"Laminaria hyperborea",-8.84011876,54.66059392
"Laminaria hyperborea",-10.18888296,53.96348574
"Laminaria hyperborea",-10.18604197,51.61027402
"Laminaria hyperborea",-7.98352308,51.85922215
"Laminaria hyperborea",-9.46087886,52.93047642
"Laminaria hyperborea",-7.88017705,51.87840334
"Laminaria hyperborea",-10.03552552,51.71455918
"Laminaria hyperborea",-9.91240544,52.43483382
"Laminaria hyperborea",-10.30807367,51.59370962
"Laminaria hyperborea",-9.78710084,52.44996335
"Laminaria hyperborea",-7.56026236,52.08905944
"Laminaria hyperborea",-9.48632912,52.90697152
"Laminaria hyperborea",-9.66001721,52.68647869
"Laminaria hyperborea",-8.94597943,54.29817255
"Laminaria hyperborea",-8.75193395,54.7422124
"Laminaria hyperborea",-8.49433131,54.96238381
"Laminaria hyperborea",-10.16051718,53.48343783
"Laminaria hyperborea",-9.50157822,54.31267604
"Laminaria hyperborea",-8.47733791,54.9453722
"Laminaria hyperborea",-10.40656721,51.88700354
"Laminaria hyperborea",-8.52946195,54.81847244
"Laminaria hyperborea",-10.31714443,51.93099204
"Laminaria hyperborea",-8.21188624,55.15366991
"Laminaria hyperborea",-10.29461682,53.60190975
"Laminaria hyperborea",-8.29641466,55.12932637
"Laminaria hyperborea",-6.94518853,52.10906837
"Laminaria hyperborea",-9.5688112,54.3219732
"Laminaria hyperborea",-8.45663808,54.98105824
"Laminaria hyperborea",-10.60365086,52.05702746
"Laminaria hyperborea",-10.02612001,52.31148119
"Laminaria hyperborea",-8.45893339,54.56677581
"Laminaria hyperborea",-8.84040491,54.66228917
"Laminaria hyperborea",-9.05906339,54.28572206
"Laminaria hyperborea",-9.89645784,51.7587425
"Laminaria hyperborea",-10.15884647,51.61037761
"Laminaria hyperborea",-10.0445127,52.33248431
"Laminaria hyperborea",-8.62300473,54.61857654
"Laminaria hyperborea",-10.09554469,53.95849092
"Laminaria hyperborea",-9.82788149,52.57838129
"Laminaria hyperborea",-10.24643011,53.97602519
"Laminaria hyperborea",-9.56295948,53.04563734
"Laminaria hyperborea",-9.91985679,51.79843229
"Laminaria hyperborea",-9.53811056,53.04208681
"Laminaria hyperborea",-8.58775733,54.6051061
"Laminaria hyperborea",-10.25469253,53.55221354
"Laminaria hyperborea",-10.04255567,52.32982435
"Laminaria hyperborea",-8.26078935,55.25461897
"Laminaria hyperborea",-7.98352308,51.85922215
"Laminaria hyperborea",-8.47794344,54.97721974
"Laminaria hyperborea",-8.53711668,51.60461624
"Laminaria hyperborea",-10.60604422,52.0573022
"Laminaria hyperborea",-9.12876729,51.5292975
"Laminaria hyperborea",-9.45080557,54.3115131
"Laminaria hyperborea",-10.25275041,53.9754983
"Laminaria hyperborea",-9.66675637,52.56051224
"Laminaria hyperborea",-9.07156407,53.15690618
"Laminaria hyperborea",-10.27561558,53.9720219
"Laminaria hyperborea",-10.60188105,52.06148538
"Laminaria hyperborea",-10.05282013,53.80352076
"Laminaria hyperborea",-10.00226942,52.32185264
"Laminaria hyperborea",-7.30946266,55.39217803
"Laminaria hyperborea",-8.22541447,55.27030191
"Laminaria hyperborea",-8.18911231,55.2458631
"Laminaria hyperborea",-8.59870318,54.60657915
"Laminaria hyperborea",-8.67945405,54.61825578
"Laminaria hyperborea",-10.28383252,51.93849568
"Laminaria hyperborea",-10.28724199,53.58141545
"Laminaria hyperborea",-7.22758389,55.43413988
"Laminaria hyperborea",-9.54728516,53.24046786
"Laminaria hyperborea",-7.37565488,55.31503227
"Laminaria hyperborea",-9.86303031,51.76937832
"Laminaria hyperborea",-8.46421258,54.9386887
"Laminaria hyperborea",-9.78889923,54.3651271
"Laminaria hyperborea",-9.89193327,51.76688845
"Laminaria hyperborea",-9.1019714,51.48445273
"Laminaria hyperborea",-8.7481504,51.57074007
"Laminaria hyperborea",-9.5808769,54.32301416
"Laminaria hyperborea",-7.98139995,55.22600829
"Laminaria hyperborea",-6.07539096,53.52107035
"Laminaria hyperborea",-9.11032515,51.53141338
"Laminaria hyperborea",-10.24643011,53.97602519
"Laminaria hyperborea",-10.25755048,53.60539181
"Laminaria hyperborea",-8.18902372,55.26045408
"Laminaria hyperborea",-9.86058496,51.8010832
"Laminaria hyperborea",-9.45190429,52.93032175
"Laminaria hyperborea",-9.09008539,54.23434278
"Laminaria hyperborea",-10.09076688,51.67559455
"Laminaria hyperborea",-9.6817415,52.54818036
"Laminaria hyperborea",-9.67114397,52.69323432
"Laminaria hyperborea",-9.86047218,51.76720749
"Laminaria hyperborea",-8.53398674,51.64810516
"Laminaria hyperborea",-7.3120668,55.38567525
"Laminaria hyperborea",-7.56615194,52.08004952
"Laminaria hyperborea",-10.01049152,51.71655005
"Laminaria hyperborea",-9.69935878,52.67499288
"Laminaria hyperborea",-10.06819403,52.46164342
"Laminaria hyperborea",-9.56159398,54.31377614
"Laminaria hyperborea",-9.66001721,52.68647869
"Laminaria hyperborea",-9.89721223,51.79942439
"Laminaria hyperborea",-7.98815233,55.22900693
"Laminaria hyperborea",-10.31725407,52.25117625
"Laminaria hyperborea",-8.70814214,54.640622
"Laminaria hyperborea",-8.4598763,54.98268681
"Laminaria hyperborea",-10.18555509,53.41526913
"Laminaria hyperborea",-9.5808769,54.32301416
"Laminaria hyperborea",-7.98352308,51.85922215
"Laminaria hyperborea",-9.67114397,52.69323432
"Laminaria hyperborea",-6.85189863,52.09117661
"Laminaria hyperborea",-6.6605232,52.07992878
"Laminaria hyperborea",-10.25469253,53.55221354
"Laminaria hyperborea",-8.46234313,54.56677321
"Laminaria hyperborea",-9.73085682,52.65283367
"Laminaria hyperborea",-6.20637171,52.20239132
"Laminaria hyperborea",-8.22541447,55.27030191
"Laminaria hyperborea",-9.52106523,52.75588959
"Laminaria hyperborea",-8.96989403,51.55357411
"Laminaria hyperborea",-10.26533321,51.72554945
"Laminaria hyperborea",-7.22089117,55.43379654
"Laminaria hyperborea",-10.50547563,52.10649001
"Laminaria hyperborea",-10.20993281,53.96321214
"Laminaria hyperborea",-10.29165768,51.94686474
"Laminaria hyperborea",-9.91306211,51.78708722
"Laminaria hyperborea",-8.19159803,55.26482504
"Laminaria hyperborea",-8.04588416,55.19950032
"Laminaria hyperborea",-10.31483042,51.93187781
"Laminaria hyperborea",-9.5202363,52.62411775
"Laminaria hyperborea",-7.30691256,55.39084919
"Laminaria hyperborea",-5.61771,54.44344
"Laminaria hyperborea",-5.61771,54.44344
"Laminaria hyperborea",-5.61771,54.44344
"Laminaria hyperborea",-5.61771,54.44344
"Laminaria hyperborea",-5.61771,54.44344
"Laminaria hyperborea",-5.61771,54.44344
"Laminaria hyperborea",-5.61771,54.44344
"Laminaria hyperborea",-5.61771,54.44344
"Laminaria hyperborea",-9.826605,51.555
"Laminaria hyperborea",-9.749102,51.59448
"Laminaria hyperborea",-9.826605,51.555
"Laminaria hyperborea",-9.88156,51.6113
"Laminaria hyperborea",-9.911184,51.63599
"Laminaria hyperborea",-9.74375,51.65442
"Laminaria hyperborea",-9.917856,51.62294
"Laminaria hyperborea",-9.88156,51.6113
"Laminaria hyperborea",-10.01857,51.595
"Laminaria hyperborea",-10.01857,51.595
"Laminaria hyperborea",-9.903409,51.64349
"Laminaria hyperborea",-9.917517,51.63544
"Laminaria hyperborea",-9.924058,51.62616
"Laminaria hyperborea",-10.03695,51.58965
"Laminaria hyperborea",-7.814124,55.24894
"Laminaria hyperborea",-7.802556,55.2986
"Laminaria hyperborea",-7.802556,55.2986
"Laminaria hyperborea",-7.80161,55.29877
"Laminaria hyperborea",-7.789873,55.25582
"Laminaria hyperborea",-7.787202,55.25528
"Laminaria hyperborea",-7.781868,55.25293
"Laminaria hyperborea",-7.806597,55.21229
"Laminaria hyperborea",-7.761021,55.18948
"Laminaria hyperborea",-7.799028,55.21811
"Laminaria hyperborea",-7.643428,55.27704
"Laminaria hyperborea",-7.550556,55.15503
"Laminaria hyperborea",-7.771709,55.18735
"Laminaria hyperborea",-9.762172,53.12429
"Laminaria hyperborea",-9.817518,53.13289
"Laminaria hyperborea",-9.823204,53.13658
"Laminaria hyperborea",-9.632436,53.0954
"Laminaria hyperborea",-9.84439,53.13922
"Laminaria hyperborea",-9.833509,53.14343
"Laminaria hyperborea",-9.999354,53.25751
"Laminaria hyperborea",-9.994183,53.25588
"Laminaria hyperborea",-9.999354,53.25751
"Laminaria hyperborea",-7.592308,51.99012
"Laminaria hyperborea",-7.706905,51.94103
"Laminaria hyperborea",-7.708923,51.94382
"Laminaria hyperborea",-7.85514,51.87939
"Laminaria hyperborea",-7.88012,51.87905
"Laminaria hyperborea",-7.943763,51.85223
"Laminaria hyperborea",-7.943763,51.85223
"Laminaria hyperborea",-7.969308,51.85269
"Laminaria hyperborea",-7.969308,51.85269
"Laminaria hyperborea",-7.969308,51.85269
"Laminaria hyperborea",-7.969308,51.85269
"Laminaria hyperborea",-7.977288,51.85701
"Laminaria hyperborea",-7.977288,51.85701
"Laminaria hyperborea",-7.85514,51.87939
"Laminaria hyperborea",-7.977288,51.85701
"Laminaria hyperborea",-7.977288,51.85701
"Laminaria hyperborea",-7.88012,51.87905
"Laminaria hyperborea",-7.943763,51.85223
"Laminaria hyperborea",-7.977288,51.85701
"Laminaria hyperborea",-9.295341,51.50185
"Laminaria hyperborea",-9.438829,51.45299
"Laminaria hyperborea",-9.452934,51.45317
"Laminaria hyperborea",-9.49857,51.44532
"Laminaria hyperborea",-9.489478,51.45766
"Laminaria hyperborea",-9.461033,51.45001
"Laminaria hyperborea",-9.507284,51.4915
"Laminaria hyperborea",-9.399862,51.4913
"Laminaria hyperborea",-9.596799,51.49013
"Laminaria hyperborea",-6.028067,52.9894
"Laminaria hyperborea",-6.075222,53.52101
"Laminaria hyperborea",-8.605791,54.38013
"Laminaria hyperborea",-8.665733,54.36517
"Laminaria hyperborea",-8.643064,54.38164
"Laminaria hyperborea",-8.57258,54.41595
"Laminaria hyperborea",-8.666291,54.42832
"Laminaria hyperborea",-8.679898,54.43112
"Laminaria hyperborea",-8.659652,54.466
"Laminaria hyperborea",-8.464938,54.47427
"Laminaria hyperborea",-8.531252,54.43662
"Laminaria hyperborea",-8.488494,54.44426
"Laminaria hyperborea",-8.493521,54.45214
"Laminaria hyperborea",-8.450596,54.47477
"Laminaria hyperborea",-8.412231,54.4643
"Laminaria hyperborea",-8.449957,54.47279
"Laminaria hyperborea",-8.445938,54.472
"Laminaria hyperborea",-8.296909,54.59894
"Laminaria hyperborea",-8.282632,54.52558
"Laminaria hyperborea",-6.550231,52.13497
"Laminaria hyperborea",-6.592897,52.12515
"Laminaria hyperborea",-6.574454,52.14937
"Laminaria hyperborea",-6.60135,52.12102
"Laminaria hyperborea",-6.629359,52.1218
"Laminaria hyperborea",-6.620093,52.10983
"Laminaria hyperborea",-6.610708,52.12527
"Laminaria hyperborea",-6.597684,52.13545
"Laminaria hyperborea",-6.62053,52.15711
"Laminaria hyperborea",-6.208416,52.60374
"Laminaria hyperborea",-6.203817,52.58264
"Laminaria hyperborea",-6.293032,52.23012
"Laminaria hyperborea",-6.208236,52.20217
"Laminaria hyperborea",-6.206182,52.20232
"Laminaria hyperborea",-6.401659,52.16846
"Laminaria hyperborea",-6.343737,52.18132
"Laminaria hyperborea",-6.388527,52.15165
"Laminaria hyperborea",-10.23184,54.09651
"Laminaria hyperborea",-10.21268,54.12732
"Laminaria hyperborea",-9.92503,54.27585
"Laminaria hyperborea",-10.19622,54.12268
"Laminaria hyperborea",-9.889341,54.25431
"Laminaria hyperborea",-9.841549,54.29081
"Laminaria hyperborea",-10.19764,54.11771
"Laminaria hyperborea",-9.865235,54.30167
"Laminaria hyperborea",-9.862268,54.32787
"Laminaria hyperborea",-9.842462,54.33536
"Laminaria hyperborea",-9.983952,54.3005
"Laminaria hyperborea",-9.138334,53.14976
"Laminaria hyperborea",-9.544957,53.23325
"Laminaria hyperborea",-9.666064,52.68431
"Laminaria hyperborea",-9.666064,52.68431
"Laminaria hyperborea",-9.452699,52.84978
"Laminaria hyperborea",-9.515932,52.74743
"Laminaria hyperborea",-9.82245,52.56876
"Laminaria hyperborea",-9.514314,52.61535
"Laminaria hyperborea",-10.40656,51.88695
"Laminaria hyperborea",-10.39997,51.84231
"Laminaria hyperborea",-10.31731,51.93099
"Laminaria hyperborea",-10.31502,51.93175
"Laminaria hyperborea",-10.28395,51.93847
"Laminaria hyperborea",-10.29179,51.94677
"Laminaria hyperborea",-10.3216,51.95212
"Laminaria hyperborea",-10.18562,53.41519
"Laminaria hyperborea",-10.16049,53.48341
"Laminaria hyperborea",-10.25485,53.55222
"Laminaria hyperborea",-10.28737,53.58135
"Laminaria hyperborea",-10.29467,53.60188
"Laminaria hyperborea",-10.25485,53.55222
"Laminaria hyperborea",-10.25769,53.60536
"Laminaria hyperborea",-9.091145,54.2302
"Laminaria hyperborea",-9.060256,54.28168
"Laminaria hyperborea",-8.946913,54.2943
"Laminaria hyperborea",-8.531229,54.81606
"Laminaria hyperborea",-8.298605,55.12764
"Laminaria hyperborea",-8.214083,55.15207
"Laminaria hyperborea",-7.377086,55.31415
"Laminaria hyperborea",-8.260709,55.25473
"Laminaria hyperborea",-8.225414,55.27034
"Laminaria hyperborea",-8.225414,55.27034
"Laminaria hyperborea",-8.191564,55.26483
"Laminaria hyperborea",-8.189027,55.26052
"Laminaria hyperborea",-8.189115,55.24588
"Laminaria hyperborea",-8.045989,55.19959
"Laminaria hyperborea",-7.988032,55.22905
"Laminaria hyperborea",-7.981433,55.22609
"Laminaria hyperborea",-7.309422,55.3922
"Laminaria hyperborea",-7.306763,55.39083
"Laminaria hyperborea",-7.312059,55.38574
"Laminaria hyperborea",-7.227489,55.43419
"Laminaria hyperborea",-7.220861,55.43388
"Laminaria hyperborea",-10.30817,51.59362
"Laminaria hyperborea",-10.09082,51.67545
"Laminaria hyperborea",-10.18614,51.61016
"Laminaria hyperborea",-10.159,51.6103
"Laminaria hyperborea",-9.896518,51.75866
"Laminaria hyperborea",-9.891935,51.76682
"Laminaria hyperborea",-10.01067,51.71649
"Laminaria hyperborea",-9.860511,51.76714
"Laminaria hyperborea",-9.863209,51.76935
"Laminaria hyperborea",-10.03561,51.71444
"Laminaria hyperborea",-9.820188,51.79115
"Laminaria hyperborea",-9.860597,51.80094
"Laminaria hyperborea",-9.897352,51.79928
"Laminaria hyperborea",-9.913214,51.78697
"Laminaria hyperborea",-9.919926,51.79828
"Laminaria hyperborea",-9.919926,51.79828
"Laminaria hyperborea",-10.26538,51.72552
"Laminaria hyperborea",-10.26538,51.72552
"Laminaria hyperborea",-10.05287,53.80351
"Laminaria hyperborea",-10.09568,53.9585
"Laminaria hyperborea",-10.18906,53.96349
"Laminaria hyperborea",-10.21008,53.96319
"Laminaria hyperborea",-10.24658,53.976
"Laminaria hyperborea",-10.24658,53.976
"Laminaria hyperborea",-10.27564,53.97204
"Laminaria hyperborea",-10.25281,53.97552
"Laminaria hyperborea",-9.460976,52.93039
"Laminaria hyperborea",-9.464101,52.92164
"Laminaria hyperborea",-9.562995,53.04556
"Laminaria hyperborea",-9.538116,53.04211
"Laminaria hyperborea",-9.452046,52.93023
"Laminaria hyperborea",-9.486348,52.90689
"Laminaria hyperborea",-9.071692,53.15694
"Laminaria hyperborea",-10.50548,52.10649
